ineff,eff,alpha,NTU,C_r,T_C_out,T_H_out,m_dot_C,m_dot_H,ConvSteps,run
0.0011,0.9989,0.3000,18.1970,0.6000,649.33,290.13,0.0954,0.1583,16,887
0.0043,0.9957,0.3000,18.1970,0.7000,647.47,231.5,0.0953,0.1355,14,888
0.0127,0.9873,0.3000,18.1970,0.8000,641.85,175.49,0.0957,0.1191,60,889
0.3696,0.6304,0.8000,1,0.0100,428.29,646.22,1.7370,173.5047,60,89
0.0341,0.9659,0.3000,18.1970,0.9000,629.57,128.26,0.0953,0.1054,14,890
0.0663,0.9337,0.3000,18.1970,1,606.77,91.165,0.0947,0.0947,60,891
-1.9109e-05,1.0000,0.4000,18.1970,0.0100,650,643.99,0.0955,9.5108,32,892
8.1860e-06,1.0000,0.4000,18.1970,0.1000,650,589.95,0.0955,0.9511,20,893
-0.0029,1.0029,0.4000,18.1970,0.2000,650,529.26,0.0957,0.4755,60,894
-0.0061,1.0061,0.4000,18.1970,0.3000,649.99,467.31,0.0962,0.3170,60,895
1.3088e-04,0.9999,0.4000,18.1970,0.4000,649.95,409.81,0.0954,0.2376,15,896
-1.4544e-04,1.0001,0.4000,18.1970,0.5000,649.74,349.75,0.0954,0.1902,60,897
0.0018,0.9982,0.4000,18.1970,0.6000,648.95,290.38,0.0954,0.1585,16,898
0.0060,0.9940,0.4000,18.1970,0.7000,646.42,232.27,0.0954,0.1358,15,899
0.4746,0.5254,0,1,0.8000,365.27,397.8,1.7370,2.1707,60,9
0.3849,0.6151,0.8000,1,0.1000,419.08,613.09,1.7372,17.3505,60,90
0.0170,0.9830,0.4000,18.1970,0.8000,639.85,177.92,0.0953,0.1187,14,900
0.0396,0.9604,0.4000,18.1970,0.9000,626.27,131.23,0.0953,0.1055,14,901
0.0732,0.9268,0.4000,18.1970,1,604.02,95.914,0.0955,0.0951,19,902
-0.0111,1.0111,0.5000,18.1970,0.0100,650,643.87,0.0964,9.5142,60,903
6.6909e-06,1.0000,0.5000,18.1970,0.1000,650,589.95,0.0955,0.9514,30,904
4.6738e-05,1.0000,0.5000,18.1970,0.2000,650,529.89,0.0954,0.4753,15,905
7.2241e-05,0.9999,0.5000,18.1970,0.3000,649.98,469.85,0.0954,0.3169,15,906
0.0062,0.9938,0.5000,18.1970,0.4000,649.91,410.91,0.0956,0.2379,60,907
-0.0019,1.0019,0.5000,18.1970,0.5000,649.55,347.2,0.0960,0.1903,60,908
0.0026,0.9974,0.5000,18.1970,0.6000,648.47,290.68,0.0955,0.1586,27,909
0.4014,0.5986,0.8000,1,0.2000,409.23,578.17,1.7370,8.6747,60,91
0.0079,0.9921,0.5000,18.1970,0.7000,645.29,233.06,0.0954,0.1358,15,910
0.0210,0.9790,0.5000,18.1970,0.8000,638.07,181.32,0.0952,0.1189,60,911
0.0442,0.9558,0.5000,18.1970,0.9000,623.5,133.7,0.0953,0.1056,14,912
0.0782,0.9218,0.5000,18.1970,1,601.23,98.681,0.0953,0.0950,14,913
-1.9081e-05,1.0000,0.6000,18.1970,0.0100,650,644,0.0955,9.5182,38,914
6.6563e-06,1.0000,0.6000,18.1970,0.1000,650,589.96,0.0955,0.9518,20,915
0.0010,0.9990,0.6000,18.1970,0.2000,650,529.84,0.0956,0.4758,60,916
4.8600e-04,0.9995,0.6000,18.1970,0.3000,649.97,468.89,0.0960,0.3173,60,917
2.9900e-04,0.9997,0.6000,18.1970,0.4000,649.84,409.89,0.0954,0.2378,15,918
0.0011,0.9989,0.6000,18.1970,0.5000,649.34,350.13,0.0954,0.1903,16,919
0.4175,0.5825,0.8000,1,0.3000,399.5,545.14,1.7372,5.7783,34,92
0.0027,0.9973,0.6000,18.1970,0.6000,647.73,289.76,0.0957,0.1586,60,920
0.0110,0.9890,0.6000,18.1970,0.7000,643.97,235.44,0.0952,0.1360,60,921
0.0263,0.9737,0.6000,18.1970,0.8000,635.94,183.12,0.0953,0.1187,60,922
0.0497,0.9503,0.6000,18.1970,0.9000,620.19,136.69,0.0954,0.1057,15,923
0.0842,0.9158,0.6000,18.1970,1,597.88,102.04,0.0954,0.0951,15,924
0.0019,0.9981,0.7000,18.1970,0.0100,650,644,0.0955,9.5221,60,925
0.0024,0.9976,0.7000,18.1970,0.1000,650,590.05,0.0955,0.9522,60,926
2.5613e-05,1.0000,0.7000,18.1970,0.2000,649.99,529.92,0.0955,0.4761,60,927
1.0805e-04,0.9999,0.7000,18.1970,0.3000,649.94,469.9,0.0955,0.3174,24,928
-7.6945e-04,1.0008,0.7000,18.1970,0.4000,649.71,408.8,0.0957,0.2380,60,929
0.4330,0.5670,0.8000,1,0.4000,390.13,513.96,1.7368,4.3379,60,93
2.6557e-04,0.9997,0.7000,18.1970,0.5000,648.96,352.12,0.0948,0.1903,60,930
0.0055,0.9945,0.7000,18.1970,0.6000,646.72,291.76,0.0954,0.1586,15,931
0.0184,0.9816,0.7000,18.1970,0.7000,642.24,239.5,0.0950,0.1360,60,932
0.0303,0.9697,0.7000,18.1970,0.8000,631.81,184.38,0.0955,0.1190,20,933
0.0541,0.9459,0.7000,18.1970,0.9000,615.7,139.86,0.0952,0.1057,60,934
0.0892,0.9108,0.7000,18.1970,1,592.8,105.9,0.0955,0.0952,60,935
-2.8295e-05,1.0000,0.8000,18.1970,0.0100,650,644,0.0955,9.5262,37,936
2.1794e-06,1.0000,0.8000,18.1970,0.1000,650,589.96,0.0955,0.9526,24,937
5.0017e-05,0.9999,0.8000,18.1970,0.2000,649.98,529.93,0.0954,0.4761,16,938
2.2041e-04,0.9998,0.8000,18.1970,0.3000,649.89,469.92,0.0954,0.3173,15,939
0.4486,0.5514,0.8000,1,0.5000,380.91,484.47,1.7381,3.4699,60,94
8.6005e-04,0.9991,0.8000,18.1970,0.4000,649.49,410.07,0.0955,0.2382,60,940
0.0020,0.9980,0.8000,18.1970,0.5000,648.22,349.13,0.0957,0.1904,60,941
0.0083,0.9917,0.8000,18.1970,0.6000,645.04,292.8,0.0955,0.1588,60,942
0.0181,0.9819,0.8000,18.1970,0.7000,639.38,244.14,0.0951,0.1368,60,943
0.0381,0.9619,0.8000,18.1970,0.8000,627.15,188.12,0.0955,0.1191,60,944
0.0679,0.9321,0.8000,18.1970,0.9000,608.11,141.88,0.0961,0.1057,60,945
0.1021,0.8979,0.8000,18.1970,1,591.19,117.16,0.0953,0.0956,60,946
-0.0020,1.0020,0.9000,18.1970,0.0100,650,643.98,0.0956,9.5292,60,947
0.0055,0.9945,0.9000,18.1970,0.1000,650,590.09,0.0958,0.9529,60,948
-0.0019,1.0019,0.9000,18.1970,0.2000,649.97,529.24,0.0959,0.4766,60,949
0.4632,0.5368,0.8000,1,0.6000,372.08,456.7,1.7373,2.8916,60,95
-0.0015,1.0015,0.9000,18.1970,0.3000,649.78,469.23,0.0957,0.3177,60,950
0.0016,0.9984,0.9000,18.1970,0.4000,649.06,410.22,0.0955,0.2382,29,951
0.0044,0.9956,0.9000,18.1970,0.5000,646.96,350.78,0.0956,0.1905,60,952
0.0125,0.9875,0.9000,18.1970,0.6000,642.37,294.04,0.0958,0.1589,60,953
0.0265,0.9735,0.9000,18.1970,0.7000,634.08,240.94,0.0955,0.1362,60,954
0.0499,0.9501,0.9000,18.1970,0.8000,621.07,193.71,0.0957,0.1191,60,955
0.0787,0.9213,0.9000,18.1970,0.9000,602.79,152.32,0.0954,0.1058,15,956
0.1127,0.8873,0.9000,18.1970,1,580.02,119.89,0.0951,0.0953,60,957
5.7850e-04,0.9994,1,18.1970,0.0100,650,643.99,0.0957,9.5465,60,958
0.0058,0.9942,1,18.1970,0.1000,650,590.12,0.0958,0.9549,60,959
0.4775,0.5225,0.8000,1,0.7000,363.5,430.52,1.7371,2.4763,19,96
0.0019,0.9981,1,18.1970,0.2000,649.93,530.37,0.0953,0.4773,60,960
7.3243e-04,0.9993,1,18.1970,0.3000,649.53,469.81,0.0957,0.3185,60,961
0.0030,0.9970,1,18.1970,0.4000,648.19,411.11,0.0955,0.2392,60,962
0.0071,0.9929,1,18.1970,0.5000,644.79,351.53,0.0956,0.1908,60,963
0.0193,0.9807,1,18.1970,0.6000,638.43,296.95,0.0955,0.1591,60,964
0.0359,0.9641,1,18.1970,0.7000,628.42,246.7,0.0951,0.1364,60,965
0.0618,0.9382,1,18.1970,0.8000,612.9,199.68,0.0955,0.1193,60,966
0.0940,0.9060,1,18.1970,0.9000,593.63,160.73,0.0955,0.1061,60,967
0.1318,0.8682,1,18.1970,1,570.92,129.09,0.0955,0.0955,60,968
0.0025,0.9975,0,27.5420,0.0100,650,644.03,0.0629,6.3072,60,969
0.4914,0.5086,0.8000,1,0.8000,355.14,405.86,1.7372,2.1669,25,97
-1.6206e-04,1.0002,0,27.5420,0.1000,650,589.99,0.0631,0.6307,20,970
-1.2668e-04,1.0001,0,27.5420,0.2000,650,529.98,0.0631,0.3154,19,971
-1.0388e-04,1.0001,0,27.5420,0.3000,650,469.98,0.0631,0.2102,16,972
-0.0083,1.0083,0,27.5420,0.4000,650,407.02,0.0635,0.1588,60,973
2.3457e-04,0.9998,0,27.5420,0.5000,650,348.83,0.0633,0.1263,60,974
-4.5365e-05,1.0000,0,27.5420,0.6000,650,289.97,0.0630,0.1050,14,975
4.1305e-05,1.0000,0,27.5420,0.7000,649.95,230.01,0.0630,0.0900,14,976
-0.0014,1.0014,0,27.5420,0.8000,649.45,168.31,0.0633,0.0789,60,977
0.0047,0.9953,0,27.5420,0.9000,646.03,112.78,0.0632,0.0703,60,978
0.0303,0.9697,0,27.5420,1,631.35,74.71,0.0629,0.0631,60,979
0.5049,0.4951,0.8000,1,0.9000,347.04,382.63,1.7370,1.9259,18,98
-0.0018,1.0018,0.1000,27.5420,0.0100,650,643.96,0.0633,6.2604,60,980
7.2915e-07,1.0000,0.1000,27.5420,0.1000,650,589.91,0.0631,0.6260,20,981
5.1875e-04,0.9995,0.1000,27.5420,0.2000,650,529.93,0.0630,0.3130,60,982
-0.0041,1.0041,0.1000,27.5420,0.3000,650,468.29,0.0633,0.2086,60,983
2.5170e-05,1.0000,0.1000,27.5420,0.4000,650,409.69,0.0631,0.1565,16,984
0.0035,0.9965,0.1000,27.5420,0.5000,650,351.64,0.0629,0.1252,60,985
5.5390e-05,0.9999,0.1000,27.5420,0.6000,649.99,289.65,0.0630,0.1043,15,986
1.3380e-04,0.9999,0.1000,27.5420,0.7000,649.92,229.74,0.0631,0.0894,18,987
0.0013,0.9987,0.1000,27.5420,0.8000,649.3,170.29,0.0630,0.0781,14,988
0.0089,0.9911,0.1000,27.5420,0.9000,645.55,116.01,0.0629,0.0699,60,989
0.5175,0.4825,0.8000,1,1,339.18,360.83,1.7370,1.7351,60,99
0.0308,0.9692,0.1000,27.5420,1,627.26,72.688,0.0630,0.0625,14,990
-1.4609e-05,1.0000,0.2000,27.5420,0.0100,650,643.99,0.0631,6.2741,29,991
6.9807e-06,1.0000,0.2000,27.5420,0.1000,650,589.93,0.0631,0.6273,18,992
1.9831e-05,1.0000,0.2000,27.5420,0.2000,650,529.85,0.0631,0.3136,16,993
3.2220e-05,1.0000,0.2000,27.5420,0.3000,650,469.78,0.0630,0.2090,15,994
0.0051,0.9949,0.2000,27.5420,0.4000,650,413.58,0.0624,0.1569,60,995
1.0203e-05,1.0000,0.2000,27.5420,0.5000,650,349.69,0.0631,0.1255,20,996
-3.4582e-04,1.0003,0.2000,27.5420,0.6000,649.98,287.31,0.0635,0.1046,60,997
3.3935e-04,0.9997,0.2000,27.5420,0.7000,649.83,229.77,0.0630,0.0895,14,998
0.0023,0.9977,0.2000,27.5420,0.8000,648.68,170.77,0.0630,0.0783,14,999
