ineff,eff,alpha,NTU,C_r,T_C_out,T_H_out,m_dot_C,m_dot_H,ConvSteps,run
1.1660e-04,0.9999,0.1000,10,0.1000,649.93,589.94,0.1737,1.7242,27,618
2.9164e-04,0.9997,0.1000,10,0.2000,649.83,529.92,0.1737,0.8621,25,619
0.4569,0.5431,0.5000,1,0.6000,375.83,454.49,1.7372,2.8855,31,62
7.9250e-04,0.9992,0.1000,10,0.3000,649.58,470.06,0.1737,0.5747,60,620
0.0021,0.9979,0.1000,10,0.4000,649,410.26,0.1738,0.4309,60,621
0.0038,0.9962,0.1000,10,0.5000,647.72,350.95,0.1737,0.3448,18,622
0.0105,0.9895,0.1000,10,0.6000,645.19,294.19,0.1735,0.2885,60,623
0.0171,0.9829,0.1000,10,0.7000,639.77,237,0.1737,0.2463,17,624
0.0318,0.9682,0.1000,10,0.8000,630.24,185.79,0.1736,0.2164,60,625
0.0587,0.9413,0.1000,10,0.9000,615.24,141.36,0.1738,0.1922,60,626
0.0912,0.9088,0.1000,10,1,593.84,106.91,0.1739,0.1728,60,627
4.8356e-05,1.0000,0.2000,10,0.0100,649.97,643.99,0.1737,17.2801,35,628
-1.9955e-05,1.0000,0.2000,10,0.1000,649.92,589.96,0.1736,1.7280,60,629
0.4705,0.5295,0.5000,1,0.7000,367.58,427.76,1.7362,2.4769,60,63
5.3936e-04,0.9995,0.2000,10,0.2000,649.79,529.95,0.1737,0.8640,60,630
3.8161e-04,0.9996,0.2000,10,0.3000,649.46,469.85,0.1738,0.5760,60,631
0.0045,0.9955,0.2000,10,0.4000,648.73,410.89,0.1737,0.4320,50,632
0.0049,0.9951,0.2000,10,0.5000,647.09,351.25,0.1737,0.3455,16,633
0.0104,0.9896,0.2000,10,0.6000,643.77,293.53,0.1737,0.2879,16,634
0.0208,0.9792,0.2000,10,0.7000,637.57,238.52,0.1736,0.2467,15,635
0.0416,0.9584,0.2000,10,0.8000,627.76,190.63,0.1734,0.2165,60,636
0.0653,0.9347,0.2000,10,0.9000,610.85,145.13,0.1736,0.1919,15,637
0.0971,0.9029,0.2000,10,1,588.93,111,0.1736,0.1727,15,638
4.7470e-05,1.0000,0.3000,10,0.0100,649.97,643.99,0.1737,17.2905,37,639
0.4843,0.5157,0.5000,1,0.8000,359.41,402.49,1.7369,2.1674,60,64
-2.3709e-04,1.0002,0.3000,10,0.1000,649.91,590.12,0.1732,1.7291,60,640
4.4834e-04,0.9996,0.3000,10,0.2000,649.73,529.95,0.1737,0.8645,19,641
0.0012,0.9988,0.3000,10,0.3000,649.3,470.06,0.1737,0.5763,18,642
0.0029,0.9971,0.3000,10,0.4000,648.3,410.5,0.1737,0.4321,16,643
0.0064,0.9936,0.3000,10,0.5000,646.17,351.71,0.1736,0.3455,15,644
0.0104,0.9896,0.3000,10,0.6000,641.76,293.06,0.1740,0.2887,60,645
0.0257,0.9743,0.3000,10,0.7000,634.63,240.58,0.1736,0.2468,15,646
0.0443,0.9557,0.3000,10,0.8000,623.35,193.44,0.1730,0.2166,60,647
0.0738,0.9262,0.3000,10,0.9000,605.72,149.76,0.1736,0.1920,15,648
0.1066,0.8934,0.3000,10,1,583.58,116.36,0.1736,0.1728,15,649
0.4975,0.5025,0.5000,1,0.9000,351.5,378.71,1.7367,1.9265,60,65
4.7980e-05,1.0000,0.4000,10,0.0100,649.97,644,0.1737,17.3068,33,650
1.8050e-04,0.9998,0.4000,10,0.1000,649.89,589.96,0.1737,1.7307,33,651
-5.8340e-04,1.0006,0.4000,10,0.2000,649.66,529.91,0.1736,0.8653,60,652
0.0035,0.9965,0.4000,10,0.3000,649.1,470.58,0.1736,0.5769,60,653
0.0024,0.9976,0.4000,10,0.4000,647.72,409.67,0.1743,0.4327,60,654
0.0083,0.9917,0.4000,10,0.5000,645.06,351.96,0.1739,0.3461,60,655
0.0164,0.9836,0.4000,10,0.6000,640.16,295.71,0.1736,0.2882,15,656
0.0303,0.9697,0.4000,10,0.7000,631.86,241.93,0.1740,0.2472,60,657
0.0517,0.9483,0.4000,10,0.8000,619.02,194.65,0.1736,0.2162,15,658
0.0811,0.9189,0.4000,10,0.9000,601.39,153.65,0.1736,0.1922,15,659
0.5088,0.4912,0.5000,1,1,343.72,356.28,1.7371,1.7312,19,66
0.1163,0.8837,0.4000,10,1,579.21,120.77,0.1738,0.1734,60,660
-0.0025,1.0025,0.5000,10,0.0100,649.97,643.97,0.1741,17.3130,60,661
2.1606e-04,0.9998,0.5000,10,0.1000,649.87,589.96,0.1737,1.7313,26,662
7.2266e-04,0.9993,0.5000,10,0.2000,649.57,529.99,0.1737,0.8656,20,663
0.0020,0.9980,0.5000,10,0.3000,648.81,470.22,0.1737,0.5771,23,664
0.0052,0.9948,0.5000,10,0.4000,647.17,410.94,0.1738,0.4328,60,665
0.0081,0.9919,0.5000,10,0.5000,643.67,351.58,0.1741,0.3463,60,666
0.0198,0.9802,0.5000,10,0.6000,638.15,296.92,0.1737,0.2884,16,667
0.0350,0.9650,0.5000,10,0.7000,628.79,243.93,0.1737,0.2472,60,668
0.0577,0.9423,0.5000,10,0.8000,615.41,197.53,0.1737,0.2163,16,669
0.3695,0.6305,0.6000,1,0.0100,428.31,646.22,1.7372,173.2056,39,67
0.0846,0.9154,0.5000,10,0.9000,597.91,158.37,0.1727,0.1923,60,670
0.1214,0.8786,0.5000,10,1,575.4,124.52,0.1736,0.1730,15,671
-0.0012,1.0012,0.6000,10,0.0100,649.97,643.97,0.1742,17.3204,60,672
0.0028,0.9972,0.6000,10,0.1000,649.85,590.01,0.1741,1.7320,60,673
9.3343e-04,0.9991,0.6000,10,0.2000,649.45,530.03,0.1737,0.8658,17,674
0.0050,0.9950,0.6000,10,0.3000,648.49,471.12,0.1734,0.5773,60,675
0.0061,0.9939,0.6000,10,0.4000,646.36,411.3,0.1736,0.4327,15,676
0.0127,0.9873,0.6000,10,0.5000,642.41,353.62,0.1736,0.3461,15,677
0.0238,0.9762,0.6000,10,0.6000,635.76,298.37,0.1736,0.2885,15,678
0.0407,0.9593,0.6000,10,0.7000,625.57,246.94,0.1736,0.2473,15,679
0.3839,0.6161,0.6000,1,0.1000,419.7,613.03,1.7375,17.3422,60,68
0.0645,0.9355,0.6000,10,0.8000,611.33,200.79,0.1736,0.2163,15,680
0.0931,0.9069,0.6000,10,0.9000,593.1,161.53,0.1733,0.1924,60,681
0.1290,0.8710,0.6000,10,1,571.06,128.86,0.1736,0.1731,15,682
5.1017e-05,0.9999,0.7000,10,0.0100,649.97,644,0.1737,17.3274,36,683
3.2210e-04,0.9997,0.7000,10,0.1000,649.81,589.98,0.1737,1.7328,60,684
0.0012,0.9988,0.7000,10,0.2000,649.27,530.07,0.1737,0.8664,40,685
0.0016,0.9984,0.7000,10,0.3000,647.92,469.98,0.1739,0.5776,60,686
0.0079,0.9921,0.7000,10,0.4000,645.28,411.74,0.1736,0.4329,15,687
0.0159,0.9841,0.7000,10,0.5000,640.44,354.63,0.1737,0.3466,60,688
0.0288,0.9712,0.7000,10,0.6000,632.73,300.19,0.1736,0.2886,15,689
0.3994,0.6006,0.6000,1,0.2000,410.34,577.94,1.7367,8.6710,60,69
0.0476,0.9524,0.7000,10,0.7000,621.47,249.81,0.1736,0.2474,15,690
0.0727,0.9273,0.7000,10,0.8000,606.39,204.75,0.1736,0.2164,15,691
0.1044,0.8956,0.7000,10,0.9000,586.97,165.15,0.1737,0.1925,60,692
0.1381,0.8619,0.7000,10,1,565.81,134.1,0.1736,0.1732,15,693
5.0639e-05,0.9999,0.8000,10,0.0100,649.96,644,0.1737,17.3349,32,694
5.8377e-04,0.9994,0.8000,10,0.1000,649.75,589.88,0.1741,1.7335,60,695
0.0016,0.9984,0.8000,10,0.2000,649.03,530.13,0.1737,0.8667,19,696
0.0046,0.9954,0.8000,10,0.3000,647.28,470.7,0.1736,0.5774,15,697
0.0103,0.9897,0.8000,10,0.4000,643.8,412.36,0.1737,0.4334,60,698
0.0199,0.9801,0.8000,10,0.5000,637.89,355.91,0.1737,0.3467,60,699
0.4485,0.5515,0,1,0.6000,380.84,451.44,1.7373,2.8950,60,7
0.4148,0.5852,0.6000,1,0.3000,401.12,544.66,1.7372,5.7735,33,70
0.0352,0.9648,0.8000,10,0.6000,628.91,302.5,0.1736,0.2887,15,700
0.0560,0.9440,0.8000,10,0.7000,616.43,253.35,0.1736,0.2475,15,701
0.0827,0.9173,0.8000,10,0.8000,600.4,209.55,0.1737,0.2167,60,702
0.1141,0.8859,0.8000,10,0.9000,583.03,175.19,0.1738,0.1936,60,703
0.1507,0.8493,0.8000,10,1,560.6,141.41,0.1735,0.1736,60,704
5.4737e-05,0.9999,0.9000,10,0.0100,649.96,644,0.1737,17.3408,60,705
0.0021,0.9979,0.9000,10,0.1000,649.69,590.23,0.1733,1.7344,60,706
0.0022,0.9978,0.9000,10,0.2000,648.67,530.23,0.1737,0.8674,60,707
0.0062,0.9938,0.9000,10,0.3000,646.3,470.99,0.1737,0.5778,16,708
0.0137,0.9863,0.9000,10,0.4000,641.83,413.11,0.1736,0.4332,15,709
0.4298,0.5702,0.6000,1,0.4000,392.1,513.15,1.7372,4.3301,28,71
0.0257,0.9743,0.9000,10,0.5000,634.56,357.56,0.1737,0.3469,60,710
0.0432,0.9568,0.9000,10,0.6000,624.1,305.37,0.1737,0.2891,60,711
0.0662,0.9338,0.9000,10,0.7000,610.33,257.59,0.1736,0.2475,15,712
0.0943,0.9057,0.9000,10,0.8000,593.98,215.48,0.1733,0.2168,60,713
0.1303,0.8697,0.9000,10,0.9000,573.51,178.09,0.1742,0.1923,60,714
0.1616,0.8384,0.9000,10,1,552.12,147.75,0.1736,0.1733,15,715
2.2310e-05,1.0000,1,10,0.0100,649.96,644,0.1737,17.3717,31,716
5.4170e-04,0.9995,1,10,0.1000,649.55,589.98,0.1739,1.7376,60,717
0.0031,0.9969,1,10,0.2000,648.11,530.38,0.1737,0.8686,60,718
0.0097,0.9903,1,10,0.3000,644.89,471.67,0.1737,0.5790,60,719
0.4445,0.5555,0.6000,1,0.5000,383.29,483.34,1.7372,3.4641,28,72
0.0181,0.9819,1,10,0.4000,639.03,414,0.1739,0.4342,60,720
0.0338,0.9662,1,10,0.5000,630.43,360.39,0.1736,0.3477,60,721
0.0530,0.9470,1,10,0.6000,618.22,309.06,0.1737,0.2894,16,722
0.0782,0.9218,1,10,0.7000,603.09,262.82,0.1736,0.2480,15,723
0.1080,0.8920,1,10,0.8000,585.21,221.82,0.1736,0.2170,15,724
0.1426,0.8574,1,10,0.9000,565.1,185.76,0.1738,0.1932,60,725
0.1773,0.8227,1,10,1,543.63,156.38,0.1737,0.1737,60,726
-1.7199e-05,1.0000,0,15.8490,0.0100,650,644,0.1096,10.9608,29,727
-1.3230e-05,1.0000,0,15.8490,0.1000,650,590,0.1096,1.0961,27,728
-8.5270e-06,1.0000,0,15.8490,0.2000,650,530,0.1096,0.5480,26,729
0.4589,0.5411,0.6000,1,0.6000,374.69,455.17,1.7371,2.8866,20,73
0.0036,0.9964,0,15.8490,0.3000,649.99,470.95,0.1094,0.3654,60,730
-6.2063e-05,1.0001,0,15.8490,0.4000,649.97,409.61,0.1096,0.2735,60,731
1.5951e-04,0.9998,0,15.8490,0.5000,649.89,350.04,0.1096,0.2191,16,732
7.0495e-04,0.9993,0,15.8490,0.6000,649.58,290.25,0.1096,0.1827,36,733
0.0057,0.9943,0,15.8490,0.7000,648.59,234.51,0.1093,0.1571,60,734
0.0087,0.9913,0,15.8490,0.8000,644.82,172.94,0.1099,0.1371,60,735
0.0251,0.9749,0,15.8490,0.9000,634.96,123.53,0.1094,0.1216,14,736
0.0592,0.9408,0,15.8490,1,614.44,85.56,0.1094,0.1094,14,737
-3.5858e-06,1.0000,0.1000,15.8490,0.0100,650,643.99,0.1096,10.8791,33,738
0.0019,0.9981,0.1000,15.8490,0.1000,650,590.17,0.1093,1.0878,60,739
0.4728,0.5272,0.6000,1,0.7000,366.23,428.59,1.7373,2.4776,60,74
7.5327e-06,1.0000,0.1000,15.8490,0.2000,650,529.85,0.1096,0.5439,19,740
0.0015,0.9985,0.1000,15.8490,0.3000,649.99,470.4,0.1094,0.3626,60,741
6.9815e-05,0.9999,0.1000,15.8490,0.4000,649.97,409.78,0.1096,0.2719,17,742
-4.0574e-05,1.0000,0.1000,15.8490,0.5000,649.86,349.89,0.1096,0.2178,60,743
9.1798e-04,0.9991,0.1000,15.8490,0.6000,649.46,290.07,0.1096,0.1812,16,744
0.0044,0.9956,0.1000,15.8490,0.7000,648.03,228.8,0.1103,0.1558,60,745
0.0102,0.9898,0.1000,15.8490,0.8000,643.91,174.69,0.1095,0.1359,15,746
0.0279,0.9721,0.1000,15.8490,0.9000,633.31,124.9,0.1095,0.1208,15,747
0.0575,0.9425,0.1000,15.8490,1,613.23,88.29,0.1094,0.1089,60,748
-4.4717e-06,1.0000,0.2000,15.8490,0.0100,650,643.99,0.1096,10.9029,31,749
0.4865,0.5135,0.6000,1,0.8000,358.16,403.55,1.7369,2.1682,60,75
8.7740e-07,1.0000,0.2000,15.8490,0.1000,650,589.93,0.1096,1.0903,26,750
1.0840e-05,1.0000,0.2000,15.8490,0.2000,650,529.87,0.1096,0.5451,18,751
-0.0011,1.0011,0.2000,15.8490,0.3000,649.99,469.85,0.1095,0.3634,60,752
1.0908e-04,0.9999,0.2000,15.8490,0.4000,649.94,409.79,0.1096,0.2725,16,753
4.0437e-04,0.9996,0.2000,15.8490,0.5000,649.78,349.84,0.1095,0.2179,15,754
0.0015,0.9985,0.2000,15.8490,0.6000,649.16,289.83,0.1097,0.1817,60,755
0.0025,0.9975,0.2000,15.8490,0.7000,646.9,229.74,0.1099,0.1558,60,756
0.0137,0.9863,0.2000,15.8490,0.8000,641.82,176.34,0.1095,0.1361,14,757
0.0337,0.9663,0.2000,15.8490,0.9000,629.26,127.23,0.1098,0.1213,60,758
0.0661,0.9339,0.2000,15.8490,1,609.56,93.027,0.1089,0.1092,60,759
0.4999,0.5001,0.6000,1,0.9000,350.09,379.91,1.7373,1.9269,60,76
-0.0015,1.0015,0.3000,15.8490,0.0100,650,643.97,0.1098,10.9095,60,760
5.3543e-06,1.0000,0.3000,15.8490,0.1000,650,589.95,0.1096,1.0909,19,761
1.6623e-05,1.0000,0.3000,15.8490,0.2000,650,529.89,0.1096,0.5455,19,762
5.0919e-05,0.9999,0.3000,15.8490,0.3000,649.98,469.84,0.1096,0.3636,17,763
1.8360e-04,0.9998,0.3000,15.8490,0.4000,649.9,409.82,0.1096,0.2726,16,764
6.7225e-04,0.9993,0.3000,15.8490,0.5000,649.62,349.94,0.1095,0.2180,15,765
0.0022,0.9978,0.3000,15.8490,0.6000,648.66,290.56,0.1096,0.1818,24,766
0.0070,0.9930,0.3000,15.8490,0.7000,645.85,232.67,0.1095,0.1557,15,767
0.0185,0.9815,0.3000,15.8490,0.8000,638.97,178.63,0.1095,0.1362,14,768
0.0414,0.9586,0.3000,15.8490,0.9000,625.21,132.18,0.1095,0.1210,14,769
0.5114,0.4886,0.6000,1,1,342.33,357.68,1.7370,1.7321,33,77
0.0759,0.9241,0.3000,15.8490,1,605.05,99.362,0.1092,0.1094,60,770
-1.1365e-05,1.0000,0.4000,15.8490,0.0100,650,644,0.1096,10.9198,30,771
5.3405e-06,1.0000,0.4000,15.8490,0.1000,650,589.95,0.1096,1.0920,32,772
1.9814e-05,1.0000,0.4000,15.8490,0.2000,649.99,529.9,0.1096,0.5460,28,773
8.2412e-05,0.9999,0.4000,15.8490,0.3000,649.96,469.86,0.1096,0.3639,16,774
2.9835e-04,0.9997,0.4000,15.8490,0.4000,649.84,409.86,0.1095,0.2728,15,775
0.0010,0.9990,0.4000,15.8490,0.5000,649.41,350.07,0.1096,0.2183,16,776
0.0033,0.9967,0.4000,15.8490,0.6000,648.05,290.94,0.1096,0.1819,16,777
0.0095,0.9905,0.4000,15.8490,0.7000,644.54,234.97,0.1093,0.1560,60,778
0.0236,0.9764,0.4000,15.8490,0.8000,636.21,180.13,0.1098,0.1365,60,779
0.3695,0.6305,0.7000,1,0.0100,428.28,646.22,1.7372,173.2754,40,78
0.0485,0.9515,0.4000,15.8490,0.9000,621.22,134.66,0.1097,0.1212,60,780
0.0811,0.9189,0.4000,15.8490,1,599.29,100.64,0.1095,0.1090,14,781
-1.3412e-05,1.0000,0.5000,15.8490,0.0100,650,644,0.1096,10.9237,34,782
9.9399e-07,1.0000,0.5000,15.8490,0.1000,650,589.95,0.1096,1.0924,32,783
3.3649e-05,1.0000,0.5000,15.8490,0.2000,649.99,529.9,0.1096,0.5461,17,784
1.0320e-04,0.9999,0.5000,15.8490,0.3000,649.94,469.87,0.1096,0.3641,25,785
4.3239e-04,0.9996,0.5000,15.8490,0.4000,649.75,409.9,0.1096,0.2730,16,786
0.0015,0.9985,0.5000,15.8490,0.5000,649.12,350.22,0.1096,0.2185,47,787
0.0045,0.9955,0.5000,15.8490,0.6000,647.31,291.38,0.1096,0.1820,16,788
0.0118,0.9882,0.5000,15.8490,0.7000,642.92,234.74,0.1096,0.1560,16,789
0.3843,0.6157,0.7000,1,0.1000,419.37,613.05,1.7373,17.3462,60,79
0.0282,0.9718,0.5000,15.8490,0.8000,634.04,182.99,0.1097,0.1365,60,790
0.0518,0.9482,0.5000,15.8490,0.9000,618.92,138.88,0.1097,0.1216,60,791
0.0866,0.9134,0.5000,15.8490,1,596.18,103.73,0.1095,0.1092,15,792
-0.0014,1.0014,0.6000,15.8490,0.0100,650,644.02,0.1090,10.9283,60,793
8.7836e-06,1.0000,0.6000,15.8490,0.1000,650,589.96,0.1096,1.0928,28,794
3.7584e-05,1.0000,0.6000,15.8490,0.2000,649.98,529.92,0.1096,0.5464,60,795
-0.0028,1.0028,0.6000,15.8490,0.3000,649.9,469.54,0.1095,0.3643,60,796
6.7321e-04,0.9993,0.6000,15.8490,0.4000,649.61,409.98,0.1095,0.2730,15,797
0.0025,0.9975,0.6000,15.8490,0.5000,648.72,351.27,0.1094,0.2186,60,798
0.0074,0.9926,0.6000,15.8490,0.6000,646.38,293.18,0.1094,0.1818,60,799
0.4616,0.5384,0,1,0.7000,373.02,423.89,1.7372,2.4817,27,8
0.4005,0.5995,0.7000,1,0.2000,409.74,578.04,1.7375,8.6730,60,80
0.0150,0.9850,0.6000,15.8490,0.7000,640.99,236.12,0.1096,0.1561,20,800
0.0302,0.9698,0.6000,15.8490,0.8000,630.83,184.16,0.1094,0.1365,60,801
0.0584,0.9416,0.6000,15.8490,0.9000,614.96,141.41,0.1095,0.1213,15,802
0.0931,0.9069,0.6000,15.8490,1,592.56,107.36,0.1096,0.1093,60,803
-1.6813e-05,1.0000,0.7000,15.8490,0.0100,650,644,0.1096,10.9328,34,804
1.0756e-05,1.0000,0.7000,15.8490,0.1000,650,589.96,0.1096,1.0932,19,805
0.0012,0.9988,0.7000,15.8490,0.2000,649.97,530.22,0.1095,0.5466,60,806
-0.0026,1.0026,0.7000,15.8490,0.3000,649.85,469.98,0.1093,0.3644,60,807
0.0011,0.9989,0.7000,15.8490,0.4000,649.38,410.09,0.1095,0.2731,15,808
0.0033,0.9967,0.7000,15.8490,0.5000,648.04,350.79,0.1095,0.2185,15,809
0.4162,0.5838,0.7000,1,0.3000,400.29,544.89,1.7376,5.7818,60,81
0.0086,0.9914,0.7000,15.8490,0.6000,644.82,292.92,0.1096,0.1822,60,810
0.0194,0.9806,0.7000,15.8490,0.7000,638.37,237.95,0.1095,0.1561,15,811
0.0332,0.9668,0.7000,15.8490,0.8000,627.74,189.91,0.1090,0.1368,60,812
0.0664,0.9336,0.7000,15.8490,0.9000,610.3,145.59,0.1098,0.1215,60,813
0.1003,0.8997,0.7000,15.8490,1,588.21,111.83,0.1095,0.1093,60,814
-0.0016,1.0016,0.8000,15.8490,0.0100,650,643.98,0.1098,10.9375,60,815
-9.3076e-04,1.0009,0.8000,15.8490,0.1000,650,589.62,0.1101,1.0938,60,816
1.0480e-04,0.9999,0.8000,15.8490,0.2000,649.95,529.94,0.1096,0.5467,16,817
4.5928e-04,0.9995,0.8000,15.8490,0.3000,649.73,469.98,0.1096,0.3646,19,818
0.0017,0.9983,0.8000,15.8490,0.4000,648.98,410.28,0.1096,0.2734,60,819
0.4314,0.5686,0.7000,1,0.4000,391.18,513.55,1.7370,4.3364,60,82
0.0050,0.9950,0.8000,15.8490,0.5000,646.98,351.35,0.1096,0.2188,60,820
0.0077,0.9923,0.8000,15.8490,0.6000,642.2,291.48,0.1100,0.1824,60,821
0.0255,0.9745,0.8000,15.8490,0.7000,634.73,240.53,0.1096,0.1563,33,822
0.0472,0.9528,0.8000,15.8490,0.8000,621.21,190.28,0.1097,0.1367,60,823
0.0761,0.9239,0.8000,15.8490,0.9000,604.34,150.97,0.1096,0.1215,60,824
0.1124,0.8876,0.8000,15.8490,1,581.91,118.06,0.1096,0.1094,60,825
-2.4869e-05,1.0000,0.9000,15.8490,0.0100,650,644,0.1096,10.9408,60,826
1.8332e-05,1.0000,0.9000,15.8490,0.1000,649.99,589.96,0.1096,1.0941,60,827
1.5466e-04,0.9998,0.9000,15.8490,0.2000,649.91,529.94,0.1096,0.5470,24,828
7.9683e-04,0.9992,0.9000,15.8490,0.3000,649.53,470.02,0.1096,0.3648,60,829
0.4465,0.5535,0.7000,1,0.5000,382.15,483.9,1.7375,3.4693,60,83
5.9415e-04,0.9994,0.9000,15.8490,0.4000,648.24,409.08,0.1100,0.2735,60,830
0.0078,0.9922,0.9000,15.8490,0.5000,645.33,352.15,0.1096,0.2189,59,831
0.0175,0.9825,0.9000,15.8490,0.6000,639.52,296.07,0.1095,0.1822,15,832
0.0337,0.9663,0.9000,15.8490,0.7000,629.8,243.94,0.1096,0.1563,60,833
0.0580,0.9420,0.9000,15.8490,0.8000,615.8,197.85,0.1096,0.1369,60,834
0.0897,0.9103,0.9000,15.8490,0.9000,598.41,159.4,0.1091,0.1215,60,835
0.1231,0.8769,0.9000,15.8490,1,573.14,124.69,0.1096,0.1093,60,836
0.0038,0.9962,1,15.8490,0.0100,650,644.01,0.1098,10.9608,60,837
9.0784e-05,0.9999,1,15.8490,0.1000,649.98,590.15,0.1093,1.0956,60,838
3.0790e-04,0.9997,1,15.8490,0.2000,649.82,530.04,0.1096,0.5480,60,839
0.4610,0.5390,0.7000,1,0.6000,373.45,455.93,1.7372,2.8911,60,84
0.0015,0.9985,1,15.8490,0.3000,649.1,470.18,0.1097,0.3654,60,840
0.0049,0.9951,1,15.8490,0.4000,647.07,411.16,0.1095,0.2738,15,841
0.0122,0.9878,1,15.8490,0.5000,642.68,353.66,0.1096,0.2192,60,842
0.0257,0.9743,1,15.8490,0.6000,635.29,300.8,0.1096,0.1828,60,843
0.0445,0.9555,1,15.8490,0.7000,623.28,248.69,0.1095,0.1565,15,844
0.0710,0.9290,1,15.8490,0.8000,607.41,204.07,0.1096,0.1370,60,845
0.1036,0.8964,1,15.8490,0.9000,587.83,165.95,0.1096,0.1218,60,846
0.1407,0.8593,1,15.8490,1,565.64,134.78,0.1096,0.1097,60,847
-4.1768e-05,1.0000,0,25.1190,0.0100,650,644,0.0692,6.9158,32,848
-3.1284e-04,1.0003,0,25.1190,0.1000,650,589.91,0.0693,0.6919,60,849
0.4753,0.5247,0.7000,1,0.7000,364.95,429.53,1.7377,2.4782,60,85
-2.2745e-05,1.0000,0,25.1190,0.2000,650,530,0.0692,0.3458,25,850
-0.0029,1.0029,0,25.1190,0.3000,650,468.42,0.0694,0.2295,60,851
-0.0022,1.0022,0,25.1190,0.4000,650,409.22,0.0692,0.1731,60,852
-8.9561e-04,1.0009,0,25.1190,0.5000,650,349.19,0.0693,0.1383,60,853
-2.8719e-05,1.0000,0,25.1190,0.6000,649.99,289.97,0.0691,0.1151,14,854
-0.0027,1.0027,0,25.1190,0.7000,649.89,226.86,0.0693,0.0989,60,855
0.0013,0.9987,0,25.1190,0.8000,649.21,170.61,0.0691,0.0863,14,856
0.0087,0.9913,0,25.1190,0.9000,644.77,114.7,0.0691,0.0767,14,857
0.0349,0.9651,0,25.1190,1,624.83,70.729,0.0694,0.0692,60,858
-0.0202,1.0202,0.1000,25.1190,0.0100,650,643.74,0.0706,6.8643,60,859
0.4889,0.5111,0.7000,1,0.8000,356.67,404.64,1.7371,2.1659,20,86
-0.0024,1.0024,0.1000,25.1190,0.1000,650,589.62,0.0693,0.6864,60,860
0.0034,0.9966,0.1000,25.1190,0.2000,650,530.11,0.0692,0.3432,60,861
7.0967e-06,1.0000,0.1000,25.1190,0.3000,650,469.77,0.0692,0.2288,23,862
0.0012,0.9988,0.1000,25.1190,0.4000,650,411.71,0.0687,0.1716,60,863
4.6577e-05,1.0000,0.1000,25.1190,0.5000,650,349.67,0.0691,0.1372,15,864
-0.0049,1.0049,0.1000,25.1190,0.6000,649.98,286.11,0.0695,0.1144,60,865
2.5093e-04,0.9997,0.1000,25.1190,0.7000,649.85,229.8,0.0692,0.0981,19,866
0.0058,0.9942,0.1000,25.1190,0.8000,649.11,175.29,0.0687,0.0859,60,867
0.0107,0.9893,0.1000,25.1190,0.9000,643.66,115.55,0.0691,0.0762,14,868
0.0341,0.9659,0.1000,25.1190,1,625.27,74.677,0.0691,0.0685,14,869
0.5023,0.4977,0.7000,1,0.9000,348.63,381.21,1.7371,1.9252,19,87
-1.3783e-05,1.0000,0.2000,25.1190,0.0100,650,643.99,0.0692,6.8793,33,870
3.9639e-04,0.9996,0.2000,25.1190,0.1000,650,589.98,0.0691,0.6879,60,871
-0.0021,1.0021,0.2000,25.1190,0.2000,650,529.4,0.0693,0.3440,60,872
-0.0016,1.0016,0.2000,25.1190,0.3000,650,469.37,0.0692,0.2293,60,873
2.1067e-05,1.0000,0.2000,25.1190,0.4000,650,409.73,0.0691,0.1719,16,874
0.0017,0.9983,0.2000,25.1190,0.5000,650,353.35,0.0684,0.1376,60,875
9.3641e-05,0.9999,0.2000,25.1190,0.6000,649.96,289.69,0.0691,0.1146,15,876
5.5755e-04,0.9994,0.2000,25.1190,0.7000,649.7,229.88,0.0691,0.0981,14,877
-6.2428e-04,1.0006,0.2000,25.1190,0.8000,648.1,172.12,0.0688,0.0860,60,878
0.0105,0.9895,0.2000,25.1190,0.9000,640.77,117.31,0.0689,0.0767,60,879
0.5141,0.4859,0.7000,1,1,340.81,359.17,1.7371,1.7326,19,88
0.0429,0.9571,0.2000,25.1190,1,621.28,78.649,0.0691,0.0687,14,880
-0.0014,1.0014,0.3000,25.1190,0.0100,650,643.98,0.0693,6.8835,60,881
-0.0022,1.0022,0.3000,25.1190,0.1000,650,589.75,0.0692,0.6883,60,882
2.8298e-05,1.0000,0.3000,25.1190,0.2000,650,529.88,0.0691,0.3440,16,883
0.0061,0.9939,0.3000,25.1190,0.3000,650,473.12,0.0683,0.2294,60,884
0.0045,0.9955,0.3000,25.1190,0.4000,650,410.82,0.0692,0.1721,60,885
0.0049,0.9951,0.3000,25.1190,0.5000,649.99,351.55,0.0690,0.1376,60,886
-0.0037,1.0037,0.3000,25.1190,0.6000,649.91,290.04,0.0688,0.1147,60,887
0.0011,0.9989,0.3000,25.1190,0.7000,649.38,230.12,0.0691,0.0982,14,888
0.0055,0.9945,0.3000,25.1190,0.8000,646.72,172.37,0.0691,0.0859,14,889
0.3696,0.6304,0.8000,1,0.0100,428.24,646.22,1.7372,173.5047,60,89
0.0199,0.9801,0.3000,25.1190,0.9000,638.18,123.47,0.0689,0.0766,60,890
0.0536,0.9464,0.3000,25.1190,1,618.15,84.406,0.0694,0.0690,60,891
-2.4239e-05,1.0000,0.4000,25.1190,0.0100,650,644,0.0692,6.8899,50,892
8.8350e-06,1.0000,0.4000,25.1190,0.1000,650,589.95,0.0692,0.6890,31,893
